aX,aY,aZ,gX,gY,gZ
-0.637,0.349,-0.737,3.113,-6.714,4.089
-0.637,0.341,-0.75,4.883,-2.747,5.31
-0.639,0.335,-0.765,4.761,1.465,6.836
-0.635,0.335,-0.771,5.859,5.493,8.545
-0.625,0.321,-0.774,8.728,8.423,10.925
-0.607,0.305,-0.773,7.629,9.338,13.184
-0.58,0.285,-0.775,5.554,8.972,14.404
-0.558,0.266,-0.778,5.249,6.592,13.428
-0.542,0.259,-0.77,0.122,2.563,11.353
-0.545,0.265,-0.754,-2.441,-2.502,8.179
-0.563,0.271,-0.75,-2.869,-7.263,5.371
-0.583,0.278,-0.746,-5.188,-9.888,3.845
-0.603,0.278,-0.746,-2.258,-9.216,2.686
-0.613,0.278,-0.752,-0.854,-7.202,3.235
-0.61,0.273,-0.757,-1.404,-5.005,4.639
-0.597,0.272,-0.764,1.709,-2.93,4.944
-0.589,0.277,-0.769,3.174,-2.319,5.127
-0.584,0.279,-0.778,1.953,-2.869,5.31
-0.583,0.285,-0.789,2.686,-3.418,4.333
-0.59,0.288,-0.802,2.319,-3.357,3.296
-0.599,0.287,-0.804,2.38,-1.831,2.136
-0.605,0.297,-0.797,2.808,0.671,1.404
-0.611,0.305,-0.792,1.465,2.563,1.648
-0.612,0.307,-0.786,-0.122,3.601,2.319
-0.609,0.312,-0.779,0.854,3.906,2.93
-0.61,0.31,-0.77,1.709,3.54,3.845
-0.608,0.308,-0.763,3.601,3.174,4.333
-0.601,0.299,-0.764,4.395,3.052,5.005
-0.597,0.291,-0.765,2.625,2.563,5.615
-0.597,0.286,-0.764,2.686,2.502,5.554
-0.595,0.271,-0.765,4.333,2.625,5.371
-0.589,0.266,-0.761,5.554,3.662,4.944
-0.578,0.269,-0.759,6.714,5.615,4.395
-0.572,0.266,-0.761,7.568,7.446,3.296
-0.563,0.264,-0.763,6.897,8.728,2.075
-0.559,0.272,-0.755,5.371,8.301,0.977
-0.569,0.275,-0.746,6.104,6.287,-0.122
-0.581,0.269,-0.743,7.996,4.333,-0.671
-0.592,0.259,-0.749,7.874,3.174,-0.793
-0.596,0.264,-0.751,5.676,2.747,-0.366
-0.596,0.266,-0.754,5.249,2.38,0.305
-0.594,0.258,-0.765,6.958,2.258,0.366
-0.592,0.261,-0.769,4.395,2.136,0.61
-0.594,0.26,-0.772,3.967,2.258,0.793
-0.589,0.261,-0.774,4.883,3.235,0.854
-0.578,0.263,-0.771,5.981,5.798,0.61
-0.574,0.271,-0.763,8.911,9.399,-0.244
,,,,,
-0.671,0.292,-0.749,-0.183,-7.69,-5.31
-0.639,0.321,-0.748,0.549,-2.625,-3.601
-0.642,0.287,-0.743,4.15,2.686,-1.831
-0.61,0.293,-0.748,6.226,6.042,-0.854
-0.6,0.291,-0.755,7.385,6.592,-1.16
-0.601,0.287,-0.769,6.836,5.188,-1.77
-0.595,0.299,-0.782,7.751,4.089,-2.38
-0.602,0.286,-0.798,9.399,3.662,-2.441
-0.605,0.282,-0.806,7.324,3.784,-2.197
-0.609,0.269,-0.81,3.235,5.31,-1.221
-0.608,0.264,-0.809,2.93,8.362,-0.183
-0.594,0.263,-0.796,3.906,12.817,0.122
-0.586,0.267,-0.777,2.319,17.517,0.061
-0.584,0.272,-0.754,0.732,22.095,-1.099
-0.587,0.268,-0.732,2.93,25.574,-2.991
-0.594,0.267,-0.71,1.221,26.489,-3.54
-0.606,0.292,-0.701,3.601,26.001,-3.723
-0.62,0.303,-0.697,5.127,24.597,-4.089
-0.635,0.306,-0.709,6.897,23.804,-3.723
-0.648,0.308,-0.724,8.789,23.682,-2.441
-0.645,0.306,-0.731,8.118,23.865,-0.671
-0.645,0.312,-0.733,7.812,23.254,1.526
-0.644,0.299,-0.745,8.057,21.24,4.333
-0.64,0.279,-0.754,7.935,19.043,7.019
-0.645,0.278,-0.766,5.798,18.433,8.972
-0.653,0.283,-0.761,3.662,20.508,9.766
-0.661,0.294,-0.75,4.578,24.902,9.949
-0.666,0.305,-0.741,2.747,30.09,11.108
-0.676,0.311,-0.736,6.165,36.316,11.78
-0.689,0.314,-0.732,9.583,43.64,12.207
-0.708,0.315,-0.728,14.587,51.819,13.184
-0.716,0.31,-0.72,17.456,60.425,15.381
-0.717,0.301,-0.717,22.827,68.848,17.212
-0.709,0.292,-0.716,25.269,76.355,19.043
-0.7,0.281,-0.717,28.87,82.52,19.775
-0.687,0.272,-0.707,29.053,86.731,19.531
-0.678,0.265,-0.7,28.198,88.44,18.799
-0.665,0.265,-0.705,25.513,87.402,17.09
-0.667,0.257,-0.697,21.179,84.106,14.893
-0.679,0.25,-0.684,15.625,78.796,13.245
-0.708,0.256,-0.669,9.216,71.533,13.428
-0.739,0.268,-0.651,2.808,63.782,15.137
-0.758,0.276,-0.631,-1.465,56.946,17.334
-0.765,0.29,-0.615,-4.333,51.636,20.325
-0.765,0.303,-0.607,-4.395,47.424,22.888
-0.766,0.294,-0.6,-2.747,44.861,24.658
-0.765,0.282,-0.592,0.488,45.166,24.353
-0.76,0.268,-0.59,3.296,47.302,22.827
-0.766,0.259,-0.593,4.822,50.354,21.301
-0.782,0.253,-0.605,5.249,54.382,20.203
-0.794,0.251,-0.609,4.883,59.509,20.264
-0.799,0.252,-0.592,2.93,65.918,20.63
-0.807,0.26,-0.568,2.441,72.815,20.63
-0.82,0.253,-0.547,2.869,78.979,20.874
-0.822,0.237,-0.526,5.249,84.229,21.606
-0.811,0.22,-0.512,6.653,87.524,22.583
-0.794,0.215,-0.503,8.057,88.257,22.827
-0.791,0.21,-0.496,11.475,86.914,21.362
-0.798,0.211,-0.498,10.742,84.778,19.653
-0.824,0.223,-0.496,11.475,82.825,17.822
-0.861,0.235,-0.493,9.705,81.726,18.25
-0.89,0.233,-0.497,8.789,81.909,21.79
-0.897,0.219,-0.496,5.92,83.862,26.855
-0.895,0.207,-0.488,4.7,87.769,30.212
-0.896,0.2,-0.467,2.38,92.834,32.41
-0.893,0.189,-0.438,0.366,97.656,33.569
-0.889,0.182,-0.406,-0.854,101.135,34.058
-0.892,0.176,-0.379,1.282,103.027,33.997
-0.904,0.174,-0.366,1.343,103.394,34.363
-0.921,0.174,-0.36,1.953,103.516,35.095
-0.934,0.177,-0.355,3.479,104.187,36.621
-0.955,0.184,-0.346,2.502,105.469,38.94
-0.974,0.183,-0.337,3.54,107.239,40.71
-0.988,0.165,-0.327,3.296,108.398,42.786
-0.991,0.137,-0.305,4.822,109.68,44.495
-0.984,0.118,-0.274,3.784,111.267,45.166
-0.975,0.118,-0.24,4.517,112.061,43.579
-0.974,0.117,-0.214,5.676,111.328,39.307
-0.996,0.105,-0.189,7.874,110.413,35.706
-1.026,0.105,-0.175,11.719,110.718,34.79
-1.037,0.117,-0.166,11.78,112.854,36.377
-1.036,0.107,-0.162,15.747,115.601,37.231
-1.019,0.082,-0.162,16.724,118.103,38.574
-1.003,0.063,-0.155,18.25,119.446,39.001
-0.99,0.049,-0.133,16.846,120.056,38.635
-0.987,0.037,-0.106,17.212,119.507,36.987
-0.998,0.028,-0.081,15.564,118.53,34.912
-1.022,0.034,-0.056,18.005,118.042,33.386
-1.037,0.036,-0.034,17.395,119.568,34.363
-1.027,0.031,-0.015,17.151,122.925,35.706
-1.016,0.027,0.008,18.555,126.404,35.95
-1,0.02,0.033,18.494,128.845,35.706
-0.97,0.006,0.06,17.7,129.272,34.668
-0.941,-0.013,0.088,18.555,127.258,31.799
-0.926,-0.03,0.11,19.043,123.23,27.71
-0.931,-0.034,0.136,19.104,118.591,23.437
-0.958,-0.028,0.155,20.874,115.173,19.775
-0.986,-0.019,0.165,21.118,115.051,18.311
-0.99,-0.013,0.178,23.804,119.324,18.066
-0.996,-0.015,0.19,22.766,126.648,18.311
-0.967,-0.027,0.199,24.658,133.606,19.043
-0.942,-0.034,0.218,22.461,136.597,18.982
-0.918,-0.043,0.247,22.034,137.085,17.456
-0.91,-0.039,0.285,19.958,136.292,15.991
-0.885,-0.043,0.318,19.592,133.362,14.465
-0.891,-0.066,0.347,20.447,129.639,11.963
-0.874,-0.057,0.362,21.118,127.563,11.169
-0.855,-0.062,0.375,22.095,125.366,9.277
-0.87,-0.071,0.395,23.499,124.939,6.47
-0.872,-0.054,0.44,25.696,125.061,6.714
-0.818,-0.033,0.431,24.414,123.596,4.089
-0.796,-0.04,0.457,23.865,124.268,-1.282
-0.785,-0.032,0.476,23.804,126.099,-3.052
-0.784,-0.033,0.507,24.231,123.291,-3.784
-0.785,-0.026,0.536,22.888,117.31,-4.028
-0.783,-0.024,0.561,23.865,108.704,-3.723
-0.786,-0.031,0.572,22.766,98.755,-2.197
-0.783,-0.033,0.567,23.743,89.05,-0.061
-0.797,-0.038,0.557,21.423,81.726,2.319
0.146,-0.417,1.214,16.663,-153.625,-43.213
0.067,-0.422,1.219,18.921,-188.782,-54.443
-0.073,-0.392,1.187,23.621,-219.238,-63.293
-0.189,-0.369,1.129,29.053,-236.938,-67.139
-0.283,-0.35,1.076,33.569,-239.624,-65.735
-0.317,-0.388,1.049,35.522,-233.765,-59.57
-0.29,-0.444,1.074,31.799,-230.347,-51.758
-0.249,-0.497,1.109,24.292,-239.746,-44.983
-0.224,-0.534,1.152,18.127,-263.245,-41.809
-0.21,-0.536,1.197,13.672,-296.021,-40.771
-0.185,-0.529,1.229,13.611,-334.717,-43.03
-0.167,-0.522,1.175,22.827,-373.596,-50.903
-0.166,-0.517,1.041,35.095,-410.645,-62.927
-0.15,-0.525,0.853,40.649,-445.801,-76.599
-0.172,-0.555,0.638,37.72,-479.065,-91.614
-0.193,-0.56,0.45,24.902,-506.958,-108.459
-0.229,-0.559,0.299,9.094,-525.818,-128.357
-0.276,-0.499,0.214,-8.728,-535.095,-147.705
-0.3,-0.418,0.169,-22.583,-537.598,-165.405
-0.355,-0.332,0.127,-29.236,-538.513,-182.8
-0.492,-0.268,0.032,-29.419,-538.879,-198.303
-0.629,-0.187,-0.114,-28.442,-535.706,-204.102
-0.742,-0.135,-0.298,-25.879,-527.222,-198.364
-0.776,-0.166,-0.514,-29.358,-520.325,-184.814
-0.723,-0.182,-0.767,-42.236,-521.667,-169.922
-0.618,-0.161,-0.933,-67.627,-533.813,-159.241
-0.522,-0.109,-0.992,-98.694,-551.025,-156.86
-0.49,0.028,-0.976,-117.981,-567.2,-164.124
-0.501,0.143,-0.942,-124.451,-575.928,-172.241
-0.507,0.313,-0.943,-111.572,-567.017,-176.819
-0.571,0.468,-0.919,-87.036,-530.64,-178.772
-0.571,0.577,-0.88,-55.481,-476.624,-178.406
-0.561,0.654,-0.842,-18.921,-414.429,-174.377
-0.472,0.701,-0.846,14.526,-348.45,-169.983
-0.382,0.727,-0.851,41.565,-278.625,-171.631
-0.301,0.752,-0.85,60.486,-213.196,-175.903
-0.222,0.791,-0.846,69.641,-168.823,-176.514
-0.155,0.78,-0.824,69.763,-146.545,-174.377
-0.123,0.796,-0.759,63.599,-139.099,-171.753
-0.115,0.847,-0.67,57.556,-141.968,-168.213
-0.106,0.885,-0.623,56.946,-143.738,-163.452
-0.093,0.879,-0.682,62.561,-139.526,-158.752
-0.052,0.796,-0.851,66.528,-131.958,-154.175
0.007,0.732,-0.978,56.946,-124.512,-149.719
0.046,0.746,-0.981,34.668,-121.216,-147.827
0.011,0.761,-0.933,13.306,-122.742,-146.667
-0.057,0.804,-0.854,-0.305,-125.183,-144.104
-0.183,0.87,-0.758,-5.432,-121.399,-140.808
-0.315,0.936,-0.695,-1.099,-111.145,-138.062
-0.499,0.973,-0.686,9.033,-101.013,-136.23
-0.699,0.987,-0.754,18.738,-96.375,-133.606
-0.817,0.991,-0.904,22.217,-100.037,-122.864
-0.851,0.862,-1.085,17.09,-104.98,-93.201
-0.755,0.75,-1.217,6.165,-96.619,-47.18
-0.539,0.663,-1.266,-5.005,-65.186,0.671
-0.245,0.582,-1.209,-15.869,-16.907,37.842
0.048,0.516,-1.019,-23.804,28.809,59.265
0.297,0.523,-0.769,-28.137,56.03,63.171
0.419,0.495,-0.516,-23.621,57.678,49.011
0.448,0.497,-0.409,-11.597,38.025,24.17
0.382,0.484,-0.508,6.531,7.019,-2.197
0.254,0.5,-0.693,19.714,-21.301,-23.254
0.056,0.521,-0.874,24.414,-37.903,-35.156
-0.138,0.554,-1.006,24.902,-41.016,-35.583
-0.269,0.576,-1.044,19.104,-28.748,-25.208
-0.303,0.587,-0.99,9.949,-7.568,-7.263
-0.236,0.617,-0.911,3.235,12.329,11.414
-0.143,0.602,-0.853,-0.122,24.353,24.902
-0.03,0.578,-0.805,-1.221,27.039,30.518
0.058,0.547,-0.773,-1.831,21.973,28.748
0.089,0.522,-0.762,-1.953,10.742,21.423
0.052,0.512,-0.766,-1.648,-2.747,12.939
-0.016,0.518,-0.776,-2.686,-13.855,7.996
-0.069,0.526,-0.8,-2.808,-18.494,7.263
-0.089,0.536,-0.851,0.122,-14.404,8.789
-0.089,0.53,-0.906,5.31,-5.432,11.169
-0.072,0.521,-0.933,9.033,4.211,12.695
-0.051,0.517,-0.915,9.277,12.085,12.878
-0.044,0.514,-0.885,6.897,15.076,10.681
-0.036,0.506,-0.844,2.319,13.367,8.667
-0.025,0.511,-0.802,1.465,9.644,6.592
-0.03,0.49,-0.789,1.77,3.357,3.296
-0.047,0.497,-0.797,-0.488,-2.747,1.221
-0.074,0.5,-0.818,1.404,-6.592,-1.099
-0.103,0.511,-0.839,5.615,-7.08,-2.625
-0.127,0.522,-0.851,7.935,-4.028,-2.625
-0.134,0.515,-0.856,8.118,0.793,0.061
-0.109,0.509,-0.848,11.047,7.812,4.089
-0.075,0.504,-0.839,11.841,14.648,7.141
-0.038,0.5,-0.834,10.376,18.616,8.179
-0.004,0.49,-0.839,10.742,18.311,5.737
0.002,0.485,-0.851,8.85,11.353,2.197
-0.017,0.496,-0.858,6.348,0.977,-0.854
-0.047,0.511,-0.872,4.944,-6.958,-2.38
-0.07,0.497,-0.889,4.944,-9.583,-1.953
-0.068,0.503,-0.89,6.348,-5.432,-0.305
-0.061,0.502,-0.883,8.728,1.709,1.709
-0.051,0.5,-0.881,10.437,8.911,3.845
-0.05,0.496,-0.886,13.062,14.16,4.395
-0.048,0.493,-0.889,14.526,17.09,4.333
-0.051,0.494,-0.892,13.977,17.334,4.089
-0.06,0.492,-0.897,13.733,16.052,3.296
-0.065,0.486,-0.902,13.428,13.977,2.93
-0.062,0.493,-0.902,9.888,10.803,3.296
-0.067,0.49,-0.895,4.883,8.24,3.418
-0.075,0.498,-0.877,4.456,6.958,3.357
-0.086,0.516,-0.859,6.653,6.775,3.418
-0.101,0.519,-0.856,8.728,7.996,3.967
-0.098,0.512,-0.858,10.62,11.78,4.761
-0.089,0.502,-0.865,15.381,16.418,4.456
-0.088,0.493,-0.877,17.334,18.127,4.028
-0.091,0.48,-0.885,14.16,16.968,3.906
-0.09,0.477,-0.889,11.597,14.526,3.296
-0.1,0.484,-0.891,11.78,11.353,1.831
-0.116,0.497,-0.893,8.911,7.812,0.671
-0.135,0.503,-0.891,5.371,4.883,0.793
-0.149,0.513,-0.877,6.897,4.761,1.221
-0.16,0.52,-0.857,5.92,6.165,2.38
-0.161,0.521,-0.843,6.836,8.728,4.395
-0.426,0.491,-0.822,21.729,58.289,9.277
-0.438,0.497,-0.811,20.996,63.782,10.498
-0.443,0.496,-0.8,24.963,68.787,12.207
-0.445,0.494,-0.786,24.475,73.425,14.648
-0.45,0.472,-0.773,26.733,77.942,16.418
-0.445,0.455,-0.759,26.123,81.299,18.25
-0.425,0.455,-0.75,27.161,82.581,19.714
-0.416,0.451,-0.746,25.33,81.055,19.775
-0.417,0.454,-0.734,23.376,78.247,17.822
-0.429,0.461,-0.716,23.499,74.585,14.832
-0.445,0.471,-0.695,19.531,69.519,12.451
-0.461,0.477,-0.683,20.264,63.232,11.23
-0.485,0.471,-0.698,21.057,56.641,10.681
-0.511,0.457,-0.717,17.517,52.002,11.169
-0.522,0.451,-0.727,16.296,50.964,12.512
-0.521,0.459,-0.726,17.273,53.101,14.832
-0.516,0.465,-0.717,15.259,57.007,17.395
-0.514,0.462,-0.7,18.127,62.866,17.639
-0.51,0.463,-0.673,19.348,68.665,16.418
-0.512,0.465,-0.651,22.766,72.51,14.221
-0.518,0.464,-0.643,26.245,73.547,12.024
-0.523,0.469,-0.645,28.32,71.411,9.827
-0.534,0.475,-0.654,30.151,67.139,7.019
-0.559,0.482,-0.662,29.358,61.584,4.395
-0.589,0.484,-0.677,27.466,55.176,3.174
-0.613,0.487,-0.684,21.729,49.316,3.784
-0.634,0.494,-0.679,19.165,45.349,4.639
-0.65,0.5,-0.665,13.55,42.664,6.409
-0.648,0.512,-0.645,10.986,40.649,8.85
-0.645,0.519,-0.631,11.902,38.635,11.23
-0.64,0.517,-0.621,10.864,35.828,13.733
-0.623,0.508,-0.617,13.184,32.654,15.015
-0.608,0.5,-0.623,16.724,29.297,14.282
-0.615,0.491,-0.642,18.127,25.818,11.597
-0.634,0.492,-0.654,16.235,23.071,8.911
-0.66,0.498,-0.653,15.259,21.545,7.202
-0.684,0.501,-0.647,10.071,20.569,7.69
-0.698,0.504,-0.636,5.188,20.996,9.949
-0.697,0.496,-0.611,4.395,22.339,12.512
-0.681,0.497,-0.572,4.028,23.01,15.259
-0.653,0.499,-0.544,1.892,20.508,18.433
-0.627,0.495,-0.536,5.005,15.625,19.409
-0.615,0.498,-0.555,7.996,9.033,17.639
-0.628,0.491,-0.586,9.705,2.441,14.465
-0.65,0.492,-0.614,8.545,-2.502,11.23
-0.673,0.494,-0.63,6.958,-5.493,9.094
-0.699,0.504,-0.632,4.639,-7.263,8.301
-0.715,0.511,-0.633,1.526,-7.019,9.338
-0.731,0.51,-0.637,0.671,-4.517,11.414
-0.74,0.505,-0.634,-2.258,0.732,15.32
-0.731,0.493,-0.619,-1.099,8.301,20.142
-0.705,0.482,-0.597,-1.526,15.93,25.208
-0.663,0.47,-0.589,1.831,21.667,28.625
-0.633,0.456,-0.599,5.554,24.536,28.625
-0.617,0.442,-0.618,7.507,25.513,25.452
-0.61,0.434,-0.634,8.545,23.926,21.545
-0.61,0.436,-0.646,5.432,20.203,18.433
-0.625,0.438,-0.651,4.578,15.564,14.893
-0.653,0.449,-0.647,-0.244,12.939,12.756
-0.683,0.454,-0.632,-2.747,13.977,12.451
-0.712,0.428,-0.613,-2.441,19.348,15.137
-0.712,0.408,-0.591,-3.174,27.71,19.775
-0.682,0.412,-0.565,0,36.316,23.376
-0.658,0.405,-0.549,3.601,41.748,25.33
-0.634,0.4,-0.556,6.165,43.579,25.269
-0.619,0.392,-0.574,10.864,42.969,21.851
-0.625,0.39,-0.593,14.771,40.527,16.724
-0.64,0.401,-0.606,12.207,35.828,12.451
-0.663,0.412,-0.614,10.986,31.494,9.277
-0.693,0.421,-0.614,7.019,28.442,7.69
-0.724,0.426,-0.604,2.075,27.954,7.874
-0.753,0.426,-0.579,-2.625,30.884,10.376
-0.767,0.425,-0.553,-1.587,36.255,14.16
-0.757,0.415,-0.522,2.747,43.03,18.738
-0.736,0.41,-0.498,7.08,48.096,22.705
-0.711,0.409,-0.49,9.766,51.27,24.536
-0.7,0.409,-0.496,14.404,52.124,23.01
-0.703,0.409,-0.513,21.24,51.697,19.47
-0.719,0.411,-0.531,24.231,51.392,15.991
-0.745,0.414,-0.55,21.912,51.392,14.404
-0.774,0.403,-0.563,19.287,53.04,14.832
-0.794,0.38,-0.555,17.7,57.007,16.479
-0.796,0.363,-0.531,15.381,63.049,19.287
-0.786,0.349,-0.5,14.343,69.092,21.606
-0.772,0.348,-0.464,12.207,74.28,23.01
-0.749,0.36,-0.426,11.047,77.881,23.132
-0.731,0.367,-0.401,12.207,77.576,21.851
-0.726,0.372,-0.397,17.395,73.364,18.372
-0.738,0.377,-0.409,20.325,66.956,13.733
-0.769,0.386,-0.422,18.616,59.998,9.705
-0.809,0.403,-0.432,17.212,53.833,7.568
-0.855,0.409,-0.441,16.174,50.842,8.24
-0.885,0.394,-0.443,14.648,51.453,11.23
-0.889,0.377,-0.431,12.939,55.725,15.015
-0.876,0.37,-0.405,12.329,62.378,17.822
-0.863,0.366,-0.376,12.024,68.481,18.982
-0.854,0.37,-0.352,14.221,73.12,18.127
-0.849,0.382,-0.33,18.555,76.477,16.357
-0.856,0.4,-0.314,21.729,77.759,14.282
-0.87,0.407,-0.314,23.987,77.026,12.817
-0.884,0.414,-0.33,24.231,75.256,12.939
-0.902,0.413,-0.345,23.499,74.097,13.489
-0.921,0.399,-0.355,23.987,74.829,14.587
-0.937,0.386,-0.35,23.987,78.857,17.334
-0.935,0.373,-0.328,21.484,85.571,20.874
-0.91,0.365,-0.299,17.822,92.773,24.536
-0.874,0.354,-0.263,18.921,98.083,26.123
-0.838,0.352,-0.224,20.874,100.159,25.391
-0.825,0.359,-0.194,19.104,97.9,23.56
-0.836,0.368,-0.177,19.592,92.773,20.081
-0.865,0.376,-0.159,21.973,87.952,17.334
-0.891,0.382,-0.144,25.513,84.473,17.273
-0.906,0.374,-0.142,26.123,82.092,19.287
-0.918,0.357,-0.147,27.161,81.299,21.301
-0.924,0.338,-0.153,30.884,82.275,22.278
-0.929,0.311,-0.158,29.48,84.29,23.071
-0.927,0.291,-0.159,28.198,86.121,23.376
-0.913,0.293,-0.152,27.954,87.036,23.132
-0.904,0.302,-0.129,22.949,85.815,22.217
0.012,-0.49,1.177,8.057,-189.575,-65.186
-0.063,-0.49,1.186,9.827,-215.454,-79.468
-0.142,-0.505,1.177,13.977,-240.845,-90.759
-0.207,-0.507,1.136,19.165,-266.663,-99.915
-0.252,-0.501,1.059,24.597,-291.382,-106.995
-0.271,-0.522,0.98,24.719,-315.735,-114.746
-0.275,-0.563,0.887,21.179,-337.952,-124.512
-0.269,-0.578,0.799,14.893,-358.826,-134.216
-0.287,-0.571,0.708,7.141,-378.967,-144.714
-0.359,-0.513,0.603,-6.104,-395.142,-154.541
-0.451,-0.46,0.535,-22.949,-397.4,-160.095
-0.515,-0.415,0.526,-38.513,-386.23,-161.926
-0.54,-0.382,0.551,-55.176,-369.934,-163.208
-0.519,-0.327,0.576,-62.5,-355.408,-169.678
-0.521,-0.263,0.595,-65.369,-352.051,-182.373
-0.543,-0.179,0.558,-66.162,-361.267,-196.899
-0.571,-0.141,0.446,-59.631,-374.756,-211.06
-0.588,-0.129,0.299,-58.533,-387.329,-223.206
-0.615,-0.082,0.173,-61.462,-397.827,-234.68
-0.642,-0.006,0.045,-70.923,-402.649,-244.629
-0.756,0.073,-0.109,-75.378,-397.339,-253.296
-0.912,0.16,-0.227,-83.862,-384.155,-254.089
-1.023,0.247,-0.284,-92.834,-363.403,-243.042
-1.071,0.293,-0.33,-99.548,-342.102,-225.098
-1.04,0.319,-0.389,-102.234,-322.632,-204.712
-0.923,0.385,-0.416,-104.919,-306.213,-187.683
-0.79,0.395,-0.39,-106.323,-293.213,-177.307
-0.662,0.395,-0.386,-101.746,-286.621,-176.697
-0.555,0.389,-0.405,-99.609,-284.485,-183.533
-0.522,0.4,-0.459,-92.59,-282.166,-194.702
-0.575,0.44,-0.513,-91.064,-278.931,-201.111
-0.601,0.503,-0.54,-90.454,-277.527,-196.533
-0.573,0.585,-0.6,-90.088,-280.457,-183.838
-0.542,0.645,-0.689,-89.661,-278.809,-169.617
-0.496,0.706,-0.721,-93.018,-266.235,-157.959
-0.405,0.758,-0.663,-97.595,-249.268,-149.231
-0.338,0.793,-0.578,-94.971,-235.84,-146.301
-0.28,0.841,-0.515,-90.271,-227.783,-146.973
-0.284,0.83,-0.491,-76.66,-221.375,-146.545
-0.297,0.832,-0.49,-59.753,-214.111,-145.691
-0.314,0.83,-0.527,-47.729,-207.947,-139.893
-0.347,0.812,-0.57,-33.936,-203.796,-127.625
-0.328,0.78,-0.66,-25.33,-199.768,-112.427
-0.266,0.719,-0.77,-17.7,-185.364,-99.365
-0.198,0.653,-0.858,-15.198,-161.926,-92.59
-0.101,0.644,-0.839,-19.897,-141.174,-87.28
-0.016,0.676,-0.789,-21.423,-131.104,-80.261
0.027,0.679,-0.773,-24.109,-131.531,-73.181
0.034,0.686,-0.755,-25.452,-135.315,-68.542
-0.017,0.718,-0.719,-24.963,-132.69,-66.65
-0.085,0.735,-0.679,-23.987,-121.094,-63.904
-0.119,0.764,-0.684,-15.137,-101.563,-58.289
-0.115,0.719,-0.808,-3.052,-76.721,-49.927
-0.087,0.659,-0.935,-1.16,-45.837,-43.335
-0.007,0.603,-0.965,-10.315,-24.048,-35.95
0.102,0.621,-0.877,-30.334,-23.621,-27.161
0.196,0.709,-0.71,-48.706,-40.161,-25.146
0.171,0.738,-0.616,-58.044,-66.772,-33.997
0.034,0.775,-0.608,-55.786,-92.957,-48.889
-0.152,0.848,-0.633,-54.504,-110.596,-61.584
-0.342,0.867,-0.707,-46.021,-116.821,-64.758
-0.488,0.849,-0.822,-37.17,-109.192,-53.406
-0.554,0.778,-0.938,-28.687,-84.412,-27.527
-0.457,0.712,-1.003,-21.362,-49.133,5.981
-0.252,0.646,-1.006,-22.522,-12.024,36.804
0.019,0.566,-0.952,-25.024,19.348,55.969
0.276,0.543,-0.835,-27.161,32.471,60.364
0.424,0.505,-0.686,-28.32,26.062,50.72
0.461,0.483,-0.606,-26.306,6.104,31.982
0.394,0.47,-0.636,-21.79,-17.7,10.62
0.279,0.479,-0.724,-16.296,-35.645,-7.324
0.144,0.52,-0.806,-12.39,-43.579,-19.348
0.007,0.577,-0.869,-9.094,-43.335,-24.719
-0.108,0.598,-0.911,-6.897,-38.269,-21.484
-0.15,0.613,-0.942,-5.798,-30.334,-12.451
-0.113,0.614,-0.941,-4.578,-19.897,-1.831
-0.042,0.604,-0.909,-3.418,-8.484,7.751
0.033,0.575,-0.871,-2.197,1.831,13.184
0.09,0.548,-0.845,2.014,9.521,14.954
0.123,0.535,-0.829,8.789,12.268,12.329
0.112,0.53,-0.829,14.771,10.254,7.812
0.072,0.531,-0.85,17.151,6.042,2.38
0.024,0.52,-0.906,17.822,1.831,-1.099
-0.007,0.53,-0.956,16.052,-0.183,-2.014
-0.025,0.532,-0.978,14.465,0.305,-1.648
-0.018,0.55,-0.965,10.498,3.174,0.244
-0.007,0.556,-0.933,5.066,7.324,1.953
-0.007,0.544,-0.897,5.005,10.376,2.563
0.007,0.55,-0.857,3.235,11.047,5.493
0.012,0.558,-0.832,5.554,11.841,7.385
-0.001,0.544,-0.841,11.597,13.306,7.019
-0.017,0.533,-0.848,12.573,16.174,7.019
-0.018,0.533,-0.852,14.954,19.104,7.874
-0.012,0.522,-0.855,16.724,20.447,8.606
0,0.525,-0.859,16.235,20.081,8.667
0,0.518,-0.872,15.442,15.808,7.874
0.001,0.495,-0.893,14.038,9.827,7.507
0.018,0.496,-0.896,9.766,5.127,8.301
0.027,0.497,-0.882,3.784,2.93,8.789
0.032,0.492,-0.867,3.723,3.662,7.568
0.037,0.498,-0.853,5.066,5.859,6.897
0.038,0.495,-0.834,6.348,7.751,6.104
0.028,0.504,-0.834,10.132,8.606,5.249
0.008,0.504,-0.843,11.719,9.399,5.005
-0.009,0.503,-0.859,16.113,10.498,4.578
-0.021,0.505,-0.873,16.235,10.864,5.005
-0.03,0.502,-0.897,14.526,9.949,5.31
-0.032,0.495,-0.92,11.78,7.874,5.859
-0.025,0.492,-0.936,10.925,5.432,5.981
-0.02,0.491,-0.938,6.836,3.845,6.165
-0.011,0.494,-0.929,2.991,4.211,6.714
-0.004,0.497,-0.909,2.869,6.042,6.226
-0.006,0.505,-0.883,3.296,8.484,5.432
-0.008,0.512,-0.854,4.15,9.949,5.249
-0.013,0.506,-0.839,3.845,10.376,5.188
-0.014,0.5,-0.837,6.958,10.193,3.967
-0.015,0.494,-0.859,11.597,8.972,2.502
